-0.6	-0.00602	7.0077
-0.59888	-0.00601	7.29977
-0.59714	-0.00599	7.75342
-0.59551	-0.00597	8.08904
-0.59388	-0.00596	8.66697
-0.59225	-0.00594	9.08338
-0.59051	-0.00592	9.62408
-0.58888	-0.00591	10.04052
-0.58725	-0.00589	10.53775
-0.58552	-0.00587	11.07229
-0.58389	-0.00586	11.408
-0.58225	-0.00584	12.02955
-0.58052	-0.00582	12.40258
-0.57889	-0.00581	12.94339
-0.57726	-0.00579	13.35372
-0.57552	-0.00577	13.89457
-0.57389	-0.00576	14.31115
-0.57226	-0.00574	14.80852
-0.57052	-0.00572	15.38671
-0.56889	-0.00571	15.89033
-0.56716	-0.00569	16.34427
-0.56553	-0.00567	16.84171
-0.56389	-0.00565	17.38267
-0.56226	-0.00564	17.88015
-0.56053	-0.00562	18.37766
-0.5589	-0.0056	18.95596
-0.55716	-0.00559	19.3292
-0.55553	-0.00557	19.78945
-0.5539	-0.00555	20.287
-0.55217	-0.00554	20.95242
-0.55053	-0.00552	21.4065
-0.5489	-0.0055	21.99112
-0.54727	-0.00549	22.48875
-0.54554	-0.00547	22.98641
-0.5439	-0.00545	23.6519
-0.54217	-0.00544	24.10609
-0.54054	-0.00542	24.6473
-0.53891	-0.0054	25.10149
-0.53727	-0.00539	25.64273
-0.53554	-0.00537	26.18402
-0.53391	-0.00535	26.80611
-0.53228	-0.00534	27.30389
-0.53054	-0.00532	27.84523
-0.52891	-0.0053	28.38034
-0.52718	-0.00529	28.88442
-0.52555	-0.00527	29.38227
-0.52391	-0.00525	29.96095
-0.52228	-0.00524	30.50236
-0.52055	-0.00522	30.95676
-0.51892	-0.0052	31.45468
-0.51728	-0.00519	32.03965
-0.51555	-0.00517	32.61846
-0.51392	-0.00515	33.0356
-0.51229	-0.00514	33.45274
-0.51055	-0.00512	33.98808
-0.50892	-0.0051	34.40526
-0.50719	-0.00508	34.82248
-0.50556	-0.00507	35.32053
-0.50392	-0.00505	35.77506
-0.50219	-0.00503	36.1488
-0.50056	-0.00502	36.56605
-0.49893	-0.005	36.90246
-0.49719	-0.00498	37.35709
-0.49556	-0.00497	37.73084
-0.49393	-0.00495	38.06107
-0.49219	-0.00493	38.47842
-0.49056	-0.00492	38.89575
-0.48893	-0.0049	39.22602
-0.4872	-0.00488	39.64341
-0.48556	-0.00487	40.10432
-0.48393	-0.00485	40.26669
-0.4822	-0.00483	40.68412
-0.48057	-0.00482	41.13885
-0.47894	-0.0048	41.4754
-0.4772	-0.00478	41.84934
-0.47557	-0.00477	42.22324
-0.47394	-0.00475	42.55361
-0.4722	-0.00473	42.84672
-0.47057	-0.00472	43.09624
-0.46884	-0.0047	43.47023
-0.46721	-0.00468	43.80065
-0.46557	-0.00467	44.09375
-0.46394	-0.00465	44.38686
-0.46221	-0.00463	44.7609
-0.46058	-0.00462	45.05403
-0.45884	-0.0046	45.46542
-0.45721	-0.00458	45.72125
-0.45558	-0.00457	45.97086
-0.45395	-0.00455	46.34491
-0.45221	-0.00453	46.63192
-0.45048	-0.00451	46.96871
-0.44895	-0.0045	47.34275
-0.44722	-0.00448	47.5489
-0.44558	-0.00447	47.76123
-0.44385	-0.00445	48.1354
-0.44222	-0.00443	48.46597
-0.44059	-0.00442	48.79656
-0.43885	-0.0044	49.08987
-0.43722	-0.00438	49.42047
-0.43559	-0.00437	49.63286
-0.43385	-0.00435	50.05066
-0.43222	-0.00433	50.33773
-0.43059	-0.00432	50.63104
-0.42896	-0.0043	50.9617
-0.42723	-0.00428	51.25509
-0.42549	-0.00426	51.54848
-0.42386	-0.00425	51.87917
-0.42223	-0.00423	52.09162
-0.42049	-0.00421	52.46595
-0.41886	-0.0042	52.79667
-0.41723	-0.00418	53.0465
-0.4155	-0.00416	53.33995
-0.41386	-0.00415	53.75784
-0.41223	-0.00413	54.04504
-0.4106	-0.00411	54.38204
-0.40887	-0.0041	54.63196
-0.40723	-0.00408	54.88184
-0.4056	-0.00406	55.1753
-0.40387	-0.00405	55.4626
-0.40224	-0.00403	55.92414
-0.4005	-0.00401	56.17412
-0.39887	-0.004	56.50497
-0.39724	-0.00398	56.7549
-0.39561	-0.00396	57.04842
-0.39387	-0.00395	57.37935
-0.39224	-0.00393	57.67289
-0.39051	-0.00391	58.04743
-0.38888	-0.0039	58.34099
-0.38724	-0.00388	58.5474
-0.38561	-0.00386	58.92191
-0.38388	-0.00385	59.25914
-0.38214	-0.00383	59.63374
-0.38051	-0.00381	59.88376
-0.37888	-0.0038	60.21474
-0.37725	-0.00378	60.46478
-0.37552	-0.00376	60.83943
-0.37388	-0.00375	61.17666
-0.37225	-0.00373	61.50768
-0.37062	-0.00371	61.80135
-0.36899	-0.0037	62.13239
-0.36725	-0.00368	62.4635
-0.36552	-0.00366	62.80086
-0.36389	-0.00365	63.00739
-0.36226	-0.00363	63.38206
-0.36062	-0.00361	63.59483
-0.35889	-0.0036	63.88241
-0.35726	-0.00358	64.17615
-0.35552	-0.00356	64.55094
-0.35389	-0.00355	64.8883
-0.35226	-0.00353	65.17585
-0.35053	-0.00351	65.42611
-0.3489	-0.0035	65.7199
-0.34716	-0.00348	66.01378
-0.34563	-0.00346	66.17673
-0.344	-0.00345	66.51415
-0.34227	-0.00343	66.76445
-0.34053	-0.00341	67.13934
-0.3389	-0.00339	67.43319
-0.33727	-0.00338	67.72083
-0.33564	-0.00336	68.0147
-0.3339	-0.00334	68.26505
-0.33227	-0.00333	68.68352
-0.33054	-0.00331	68.89029
-0.3289	-0.00329	69.1842
-0.32727	-0.00328	69.43451
-0.32554	-0.00326	69.72852
-0.32391	-0.00324	70.01623
-0.32228	-0.00323	70.35378
-0.32054	-0.00321	70.52322
-0.31891	-0.00319	70.85457
-0.31728	-0.00318	71.18592
-0.31554	-0.00316	71.43637
-0.31391	-0.00314	71.68676
-0.31218	-0.00313	72.06183
-0.31055	-0.00311	72.35585
-0.30891	-0.00309	72.64988
-0.30718	-0.00308	72.90037
-0.30555	-0.00306	73.23181
-0.30392	-0.00304	73.56948
-0.30228	-0.00303	73.77631
-0.30055	-0.00301	74.07046
-0.29892	-0.00299	74.48917
-0.29719	-0.00298	74.73972
-0.29555	-0.00296	75.07122
-0.29392	-0.00294	75.36533
-0.29229	-0.00293	75.74047
-0.29056	-0.00291	75.86642
-0.28882	-0.00289	76.24166
-0.28719	-0.00288	76.61683
-0.28556	-0.00286	76.911
-0.28393	-0.00284	77.19894
-0.28229	-0.00283	77.61777
-0.28056	-0.00281	77.83102
-0.27883	-0.00279	78.24373
-0.27719	-0.00278	78.49431
-0.27556	-0.00276	78.83217
-0.27393	-0.00274	79.1638
-0.2722	-0.00273	79.49552
-0.27057	-0.00271	79.78978
-0.26883	-0.00269	80.16516
-0.2673	-0.00268	80.41572
-0.26557	-0.00266	80.83476
-0.26383	-0.00264	81.0855
-0.2622	-0.00263	81.41721
-0.26057	-0.00261	81.75516
-0.25894	-0.00259	82.04949
-0.2572	-0.00258	82.38132
-0.25557	-0.00256	82.63202
-0.25384	-0.00254	82.92646
-0.25221	-0.00253	83.30188
